,price_int
11406,0
11407,0
11408,0
11409,0
11410,0
11411,0
11412,0
11413,1
11414,0
11415,0
11416,0
11417,1
11418,0
11419,0
11420,0
11421,1
11422,0
11423,0
11424,1
11425,0
11426,0
11427,0
11428,0
11429,0
11430,0
11431,0
11432,1
11433,0
11434,0
11435,0
11436,0
11437,0
11438,0
11439,1
11440,1
11441,1
11442,1
11443,0
11444,0
11445,0
11446,1
11447,0
11448,0
11449,0
11450,1
11451,1
11452,0
11453,0
11454,1
11455,0
11456,0
11457,0
11458,0
11459,0
11460,0
11461,0
11462,0
11463,0
11464,0
11465,1
11466,0
11467,0
11468,0
11469,0
11470,1
11471,1
11472,0
11473,0
11474,0
11475,0
11476,0
11477,0
11478,0
11479,0
11480,0
11481,0
11482,1
11483,0
11484,0
11485,1
11486,0
11487,0
11488,1
11489,0
11490,0
11491,0
11492,0
11493,0
11494,0
11495,0
11496,0
11497,0
11498,1
11499,0
11500,0
11501,0
11502,0
11503,1
11504,0
11505,0
11506,1
11507,1
11508,0
11509,0
11510,0
11511,1
11512,0
11513,0
11514,1
11515,0
11516,1
11517,1
11518,0
11519,0
11520,0
11521,0
11522,1
11523,0
11524,1
11525,0
11526,1
11527,0
11528,0
11529,0
11530,0
11531,1
11532,0
11533,0
11534,0
11535,1
11536,0
11537,0
11538,0
11539,0
11540,1
11541,1
11542,1
11543,0
11544,1
11545,0
11546,1
11547,0
11548,0
11549,0
11550,0
11551,1
11552,0
11553,0
11554,0
11555,0
11556,0
11557,0
11558,1
11559,1
11560,0
11561,0
11562,0
11563,0
11564,0
11565,0
11566,0
11567,0
11568,0
11569,0
11570,0
11571,0
11572,1
11573,1
11574,1
11575,0
11576,0
11577,0
11578,0
11579,0
11580,0
11581,0
11582,0
11583,0
11584,0
11585,0
11586,0
11587,0
11588,0
11589,1
11590,0
11591,1
11592,0
11593,0
11594,0
11595,0
11596,0
11597,0
11598,1
11599,1
11600,0
11601,0
11602,1
11603,1
11604,0
11605,0
11606,1
11607,0
11608,1
11609,1
11610,0
11611,0
11612,0
11613,0
11614,0
11615,0
11616,0
11617,0
11618,0
11619,0
11620,1
11621,0
11622,0
11623,0
11624,0
11625,0
11626,0
11627,0
11628,0
11629,0
11630,0
11631,1
11632,0
11633,1
11634,0
11635,0
11636,0
11637,0
11638,1
11639,0
11640,0
11641,0
11642,1
11643,0
11644,1
11645,1
11646,0
11647,0
11648,0
11649,0
11650,0
11651,0
11652,0
11653,0
11654,0
11655,0
11656,0
11657,1
11658,0
11659,0
11660,0
11661,0
11662,1
11663,1
11664,0
11665,0
11666,1
11667,1
11668,0
11669,0
11670,0
11671,0
11672,1
11673,1
11674,0
11675,0
11676,1
11677,0
11678,0
11679,1
11680,1
11681,0
11682,0
11683,0
11684,0
11685,1
11686,1
11687,0
11688,0
11689,0
11690,0
11691,0
11692,1
11693,0
11694,0
11695,1
11696,0
11697,1
11698,0
11699,0
11700,0
11701,0
11702,0
11703,0
11704,0
11705,0
11706,0
11707,0
11708,1
11709,0
11710,0
11711,1
11712,0
11713,0
11714,0
11715,1
11716,0
11717,0
11718,0
11719,0
11720,1
11721,0
11722,0
11723,0
11724,0
11725,0
11726,0
11727,1
11728,1
11729,1
11730,0
11731,0
11732,0
11733,0
11734,0
11735,0
11736,0
11737,0
11738,1
11739,0
11740,1
11741,0
11742,1
11743,0
11744,0
11745,0
11746,0
11747,0
11748,1
11749,0
11750,0
11751,0
11752,0
11753,1
11754,0
11755,0
11756,0
11757,0
11758,0
11759,0
11760,0
11761,1
11762,0
11763,1
11764,0
11765,0
11766,0
11767,1
11768,1
11769,0
11770,1
11771,0
11772,0
11773,0
11774,0
11775,0
11776,0
11777,0
11778,0
11779,1
11780,0
11781,0
11782,0
11783,0
11784,0
11785,0
11786,0
11787,1
11788,1
11789,0
11790,0
11791,0
11792,0
11793,0
11794,0
11795,1
11796,0
11797,0
11798,1
11799,0
11800,0
11801,0
11802,0
11803,0
11804,0
11805,1
11806,0
11807,0
11808,0
11809,0
11810,0
11811,0
11812,0
11813,0
11814,0
11815,0
11816,0
11817,0
11818,1
11819,0
11820,1
11821,0
11822,0
11823,0
11824,0
11825,0
11826,0
11827,0
11828,0
11829,1
11830,0
11831,0
11832,0
11833,1
11834,0
11835,0
11836,0
11837,1
11838,0
11839,0
11840,0
11841,0
11842,0
11843,1
11844,1
11845,0
11846,0
11847,0
11848,1
11849,0
11850,1
11851,1
11852,0
11853,0
11854,0
11855,1
11856,0
11857,0
11858,1
11859,0
11860,0
11861,0
11862,0
11863,0
11864,0
11865,0
11866,0
11867,0
11868,0
11869,0
11870,1
11871,1
11872,0
11873,1
11874,1
11875,0
11876,1
11877,0
11878,1
11879,0
11880,0
11881,0
11882,0
11883,1
11884,0
11885,0
11886,0
11887,0
11888,0
11889,0
11890,0
11891,0
11892,0
11893,0
11894,1
11895,0
11896,0
11897,0
11898,0
11899,0
11900,0
11901,0
11902,1
11903,0
11904,0
11905,0
11906,1
11907,0
11908,1
11909,1
11910,1
11911,1
11912,0
11913,1
11914,0
11915,0
11916,0
11917,0
11918,0
11919,0
11920,1
11921,0
11922,1
11923,0
11924,1
11925,0
11926,0
11927,1
11928,0
11929,0
11930,0
11931,0
11932,0
11933,0
11934,1
11935,0
11936,1
11937,0
11938,0
11939,0
11940,0
11941,0
11942,0
11943,0
11944,1
11945,0
11946,0
11947,1
11948,1
11949,1
11950,1
11951,0
11952,1
11953,1
11954,0
11955,1
11956,0
11957,0
11958,0
11959,0
11960,0
11961,0
11962,0
11963,0
11964,0
11965,0
11966,0
11967,0
11968,1
11969,0
11970,0
11971,0
11972,1
11973,1
11974,1
11975,1
11976,0
11977,0
11978,1
11979,1
11980,1
11981,1
11982,0
11983,0
11984,0
11985,0
11986,0
11987,0
11988,0
11989,1
11990,0
11991,1
11992,1
11993,0
11994,0
11995,0
11996,0
11997,0
11998,1
11999,1
12000,1
12001,0
12002,0
12003,0
12004,1
12005,1
12006,0
12007,0
12008,0
12009,1
12010,0
12011,0
12012,0
12013,0
12014,0
12015,0
12016,1
12017,1
12018,1
12019,1
12020,0
12021,0
12022,0
12023,1
12024,0
12025,1
12026,0
12027,0
12028,0
12029,0
12030,0
12031,0
12032,0
12033,1
12034,0
12035,0
12036,0
12037,0
12038,0
12039,0
12040,0
12041,0
12042,0
12043,1
12044,1
12045,0
12046,0
12047,0
12048,0
12049,0
12050,0
12051,1
12052,1
12053,0
12054,0
12055,1
12056,0
12057,0
12058,0
12059,1
12060,0
12061,0
12062,0
12063,0
12064,0
12065,1
12066,1
12067,1
12068,0
12069,0
12070,0
12071,0
12072,0
12073,1
12074,1
12075,0
12076,0
12077,0
12078,1
12079,0
12080,0
12081,0
12082,0
12083,0
12084,0
12085,0
12086,0
12087,0
12088,0
12089,0
12090,0
12091,0
12092,0
12093,0
12094,0
12095,0
12096,1
12097,0
12098,0
12099,0
12100,1
12101,0
12102,0
12103,0
12104,1
12105,0
12106,0
12107,0
12108,0
12109,0
12110,0
12111,0
12112,0
12113,0
12114,0
12115,0
12116,0
12117,0
12118,0
12119,0
12120,0
12121,0
12122,0
12123,0
12124,0
12125,0
12126,0
12127,0
12128,0
12129,1
12130,0
12131,0
12132,0
12133,1
12134,1
12135,0
12136,0
12137,1
12138,0
12139,0
12140,0
12141,0
12142,1
12143,0
12144,0
12145,0
12146,0
12147,0
12148,1
12149,1
12150,0
12151,1
12152,0
12153,0
12154,1
12155,1
12156,0
12157,0
12158,0
12159,0
12160,0
12161,0
12162,0
12163,0
12164,0
12165,0
12166,1
12167,0
12168,0
12169,0
12170,0
12171,0
12172,0
12173,0
12174,0
12175,0
12176,0
12177,0
12178,1
12179,0
12180,0
12181,0
12182,0
12183,1
12184,0
12185,0
12186,1
12187,0
12188,1
12189,0
12190,0
12191,0
12192,0
12193,0
12194,1
12195,1
12196,0
12197,1
12198,0
12199,1
12200,0
12201,0
12202,1
12203,0
12204,1
12205,0
12206,0
12207,1
12208,0
12209,0
12210,1
12211,1
12212,0
12213,1
12214,0
12215,0
12216,0
12217,1
12218,0
12219,0
12220,0
12221,0
12222,0
12223,0
12224,0
12225,1
12226,0
12227,0
12228,0
12229,0
12230,0
12231,1
12232,0
12233,0
12234,0
12235,1
12236,1
12237,0
12238,0
12239,0
12240,0
12241,0
12242,0
12243,0
12244,1
12245,0
12246,0
12247,0
12248,0
12249,1
12250,0
12251,0
12252,0
12253,0
12254,1
12255,0
12256,1
12257,0
12258,0
12259,0
12260,0
12261,0
12262,0
12263,0
12264,1
12265,0
12266,0
12267,0
12268,0
12269,0
12270,0
12271,0
12272,0
12273,0
12274,0
12275,0
12276,1
12277,1
12278,0
12279,0
12280,1
12281,0
12282,0
12283,1
12284,0
12285,0
12286,1
12287,1
12288,0
12289,0
12290,0
12291,0
12292,0
12293,0
12294,0
12295,1
12296,0
12297,1
12298,1
12299,0
12300,1
12301,1
12302,1
12303,0
12304,0
12305,0
12306,0
12307,0
12308,0
12309,0
12310,0
12311,0
12312,0
12313,0
12314,0
12315,1
12316,0
12317,0
12318,0
12319,1
12320,0
12321,0
12322,0
12323,0
12324,0
12325,0
12326,1
12327,0
12328,0
12329,1
12330,0
12331,1
12332,0
12333,0
12334,0
12335,0
12336,1
12337,1
12338,0
12339,0
12340,0
12341,0
12342,0
12343,0
12344,0
12345,0
12346,0
12347,1
12348,0
12349,1
12350,1
12351,1
12352,1
12353,0
12354,0
12355,0
12356,0
12357,0
12358,0
12359,0
12360,0
12361,0
12362,0
12363,0
12364,1
12365,1
12366,0
12367,0
12368,0
12369,1
12370,1
12371,1
12372,0
12373,0
12374,1
12375,0
12376,0
12377,0
12378,0
12379,1
12380,0
12381,1
12382,0
12383,0
12384,0
12385,0
12386,0
12387,1
12388,0
12389,0
12390,1
12391,0
12392,0
12393,0
12394,0
12395,0
12396,1
12397,0
12398,0
12399,0
12400,1
12401,0
12402,0
12403,0
12404,0
12405,0
12406,0
12407,0
12408,0
12409,0
12410,1
12411,0
12412,0
12413,1
12414,0
12415,0
12416,1
12417,0
12418,0
12419,0
12420,0
12421,0
12422,0
12423,0
12424,1
12425,1
12426,1
12427,0
12428,0
12429,1
12430,0
12431,0
12432,0
12433,1
12434,0
12435,0
12436,0
12437,0
12438,1
12439,0
12440,0
12441,0
12442,0
12443,0
12444,0
12445,0
12446,1
12447,0
12448,0
12449,0
12450,0
12451,0
12452,0
12453,0
12454,0
12455,1
12456,0
12457,0
12458,1
12459,1
12460,1
12461,0
12462,1
12463,1
12464,0
12465,0
12466,0
12467,1
12468,1
12469,0
12470,0
12471,0
12472,0
12473,0
12474,0
12475,1
12476,0
12477,0
12478,0
12479,1
12480,0
12481,0
12482,1
12483,0
12484,0
12485,0
12486,0
12487,0
12488,1
12489,0
12490,0
12491,0
12492,0
12493,0
12494,1
12495,0
12496,0
12497,0
12498,0
12499,0
12500,0
12501,1
12502,1
12503,0
12504,0
12505,0
12506,0
12507,1
12508,0
12509,1
12510,0
12511,0
12512,0
12513,0
12514,0
12515,1
12516,0
12517,1
12518,0
12519,0
12520,1
12521,1
12522,0
12523,0
12524,0
12525,1
12526,0
12527,0
12528,0
12529,0
12530,1
12531,0
12532,0
12533,0
12534,0
12535,0
12536,1
12537,0
12538,0
12539,0
12540,0
12541,0
12542,1
12543,0
12544,0
12545,1
12546,0
12547,0
12548,0
12549,0
12550,0
12551,0
12552,0
12553,0
12554,0
12555,0
12556,0
12557,0
12558,0
12559,0
12560,0
12561,1
12562,1
12563,1
12564,0
12565,0
12566,0
12567,1
12568,1
12569,1
12570,0
12571,0
12572,0
12573,0
12574,0
12575,0
12576,0
12577,1
12578,0
12579,0
12580,0
12581,0
12582,0
12583,0
12584,1
12585,0
12586,1
12587,1
12588,0
12589,0
12590,1
12591,1
12592,1
12593,1
12594,0
12595,0
12596,0
12597,0
12598,0
12599,0
12600,0
12601,0
12602,0
12603,0
12604,1
12605,1
12606,0
12607,0
12608,0
12609,1
12610,0
12611,0
12612,0
12613,1
12614,1
12615,0
12616,0
12617,1
12618,0
12619,0
12620,1
12621,0
12622,0
12623,0
12624,0
12625,0
12626,0
12627,0
12628,0
12629,0
12630,0
12631,0
12632,1
12633,0
12634,0
12635,0
12636,0
12637,1
12638,0
12639,0
12640,0
12641,0
12642,0
12643,0
12644,0
12645,0
12646,1
12647,0
12648,1
12649,0
12650,1
12651,1
12652,0
12654,0
12655,1
12656,1
12657,1
12658,0
12659,0
12660,0
12661,0
12662,0
12663,0
12664,0
12665,0
12666,0
12667,0
12668,0
12669,0
12670,1
12671,1
12672,0
12673,0
12674,0
12675,0
12676,0
12677,0
12678,0
12679,0
12680,0
12681,0
12682,1
12683,1
12684,0
12685,0
12686,0
12687,0
12688,0
12689,0
12690,1
12691,1
12692,0
12693,0
12694,0
12695,0
12696,1
12697,0
12698,0
12699,0
12700,0
12701,0
12702,0
12703,0
12704,0
12705,1
12706,1
12707,0
12708,0
12709,0
12710,0
12711,0
12712,0
12713,1
12714,0
12715,0
12716,0
12717,0
12718,1
12719,0
12720,0
12721,1
12722,0
12723,0
12724,0
12725,0
12726,0
12727,0
12728,1
12729,0
12730,0
12731,0
12732,0
12733,1
12734,0
12735,0
12736,0
12737,0
12738,0
12739,0
12740,0
12741,0
12742,0
12743,1
12744,1
12745,0
12746,0
12747,0
12748,1
12749,0
12750,0
12751,0
12752,0
12753,0
12754,0
12755,0
12756,1
12757,0
12758,0
12759,0
12760,0
12761,0
12762,0
12763,0
12764,0
12765,0
12766,0
12767,0
12768,0
12769,0
12770,0
12771,0
12772,0
12773,1
12774,0
12775,0
12776,0
12777,1
12778,0
12779,1
12780,0
12781,0
12782,0
12783,0
12784,1
12785,0
12786,1
12787,0
12788,0
12789,0
12790,0
12791,0
12792,0
12793,0
12794,1
12795,1
12796,0
12797,0
12798,0
12799,0
12800,0
12801,0
12802,0
12803,0
12804,0
12805,0
12806,0
12807,0
12808,0
12809,0
12810,0
12811,1
12812,0
12813,0
12814,0
12815,0
12816,1
12817,0
12818,1
12819,0
12820,0
12821,0
12822,0
12823,0
12824,0
12825,0
12826,1
12827,1
12828,0
12829,1
12830,0
12831,0
12832,0
12833,0
12834,0
12835,0
12836,0
12837,1
12838,0
12839,0
12840,1
12841,0
12842,0
12843,0
12844,1
12845,1
12846,1
12847,0
12848,0
12849,0
12850,1
12851,0
12852,0
12853,0
12854,1
12855,0
12856,0
12857,0
12858,0
12859,0
12860,0
12861,0
12862,0
12863,0
12864,0
12865,0
12866,0
12867,0
12868,0
12869,0
12870,0
12871,1
12872,1
12873,0
12874,0
12875,0
12876,0
12877,0
12878,0
12879,1
12880,0
12881,0
12882,0
12883,0
12884,1
12885,1
12886,0
12887,0
12888,0
12889,0
12890,0
12891,0
12892,0
12893,0
12894,0
12895,1
12896,0
12897,1
12898,0
12899,0
12900,0
12901,1
12902,0
12903,0
12904,0
12905,1
12906,0
12907,0
12908,0
12909,0
12910,0
12911,1
12912,0
12913,0
12914,0
12915,0
12916,1
12917,0
12918,1
12919,0
12920,0
12921,0
12922,0
12923,0
12924,1
12925,0
12926,0
12927,0
12928,0
12929,0
12930,0
12931,0
12932,1
12933,0
12934,0
12935,1
12936,0
12937,0
12938,0
12939,0
12940,0
12941,0
12942,0
12943,0
12944,0
12945,0
12946,0
12947,0
12948,1
12949,0
12950,0
12951,0
12952,0
12953,0
12954,0
12955,0
12956,0
12957,0
12958,1
12959,0
12960,0
12961,0
12962,0
12963,0
12964,0
12965,1
12966,0
12967,0
12968,0
12969,0
12970,0
12971,0
12972,0
12973,0
12974,0
12975,0
12976,0
12977,0
12978,1
12979,0
12980,0
12981,0
12982,0
12983,0
12984,0
12985,0
12986,0
12987,0
12988,0
12989,0
12990,0
12991,0
12992,0
12993,0
12994,1
12995,0
12996,0
12997,0
12998,0
12999,0
13000,0
13001,1
13002,1
13003,1
13004,0
13005,0
13006,1
13007,0
13008,0
13009,0
13010,0
13011,0
13012,1
13013,0
13014,0
13015,0
13016,0
13017,0
13018,0
13019,0
13020,1
13021,0
13022,0
13023,0
13024,0
13025,0
13026,0
13027,1
13028,1
13029,0
13030,0
13031,0
13032,0
13033,0
13034,0
13035,0
13036,0
13037,0
13038,0
13039,0
13040,1
13041,0
13042,0
13043,0
13044,0
13045,0
13046,1
13047,0
13048,1
13049,0
13050,0
13051,0
13052,1
13053,0
13054,0
13055,0
13056,0
13057,0
13058,0
13059,0
13060,0
13061,0
13062,0
13063,0
13064,0
13065,1
13066,0
13067,0
13068,1
13069,1
13070,0
13071,1
13072,0
13073,0
13074,0
13075,1
13076,1
13077,0
13078,1
13079,0
13080,0
13081,0
13082,0
13083,1
13084,1
13085,0
13086,1
13087,0
13088,1
13089,0
13090,0
13091,1
13092,0
13093,0
13094,0
13095,1
13096,0
13097,1
13098,0
13099,0
13100,0
13101,0
13102,0
13103,0
13104,0
13105,0
13106,0
13107,1
13108,0
13109,0
13110,1
13111,0
13112,0
13113,0
13114,0
13115,0
13116,0
13117,0
13118,0
13119,0
13120,0
13121,0
13122,0
13123,1
13124,0
13125,0
13126,0
13127,0
13128,0
13129,0
13130,0
13131,0
13132,0
13133,1
13134,1
13135,0
13136,0
13137,0
13138,0
13139,1
13140,0
13141,0
13142,0
13143,0
13144,0
13145,0
13146,1
13147,0
13148,1
13149,0
13150,0
13151,0
13152,0
13153,1
13154,0
13155,0
13156,0
13157,0
13158,0
13159,0
13160,0
13161,1
13162,0
13163,1
13164,0
13165,0
13166,0
13167,0
13168,1
13169,0
13170,0
13171,0
13172,0
13173,0
13174,0
13175,1
13176,1
13177,0
13178,0
13179,0
13180,0
13181,1
13182,0
13183,0
13184,0
13185,0
13186,1
13187,0
13188,0
13189,1
13190,0
13191,0
13192,0
13193,0
13194,0
13195,0
13196,1
13197,1
13198,1
13199,1
13200,0
13201,0
13202,0
13203,1
13204,0
13205,0
13206,0
13207,0
13208,0
13209,0
13210,0
13211,0
13212,0
13213,1
13214,0
13215,1
13216,0
13217,0
13218,0
13219,1
13220,0
13221,0
13222,0
13223,0
13224,1
13225,0
13226,0
13227,0
13228,0
13229,1
13230,0
13231,0
13232,0
13233,1
13234,1
13235,1
13236,0
13237,0
13238,1
13239,0
13240,0
13241,0
13242,0
13243,0
13244,0
13245,0
13246,0
13247,0
13248,0
13249,0
13250,1
13251,0
13252,0
13253,1
13254,0
13255,1
13256,1
13257,1
13258,0
13259,0
13260,1
13261,0
13262,0
13263,0
13264,0
13265,0
13266,0
13267,1
13268,0
13269,0
13270,1
13271,1
13272,0
13273,0
13274,0
13275,0
13276,1
13277,0
13278,0
13279,1
13280,1
13281,0
13282,0
13283,0
13284,0
13285,0
13286,1
13287,1
13288,0
13289,0
13290,0
13291,0
13292,0
13293,1
13294,1
13295,0
13296,0
13297,0
13298,1
13299,1
13300,0
13301,0
13302,0
13303,0
13304,0
13305,0
13306,0
13307,0
13308,0
13309,0
13310,0
13311,0
13312,0
13313,1
13314,1
13315,0
13316,0
13317,0
13318,0
13319,1
13320,1
13321,0
13322,1
13323,1
13324,1
13325,0
13326,0
13327,0
13328,0
13329,0
13330,0
13331,0
13332,1
13333,0
13334,0
13335,0
13336,0
13337,0
13338,0
13339,0
13340,0
13341,0
13342,0
13343,0
13344,0
13345,1
13346,0
13347,0
13348,1
13349,0
13350,1
13351,0
13352,0
13353,0
13354,0
13355,0
13356,1
13357,1
13358,1
13359,0
13360,0
13361,0
13362,1
13363,0
13364,0
13365,0
13366,0
13367,0
13368,0
13369,0
13370,0
13371,1
13372,1
13373,0
13374,0
13375,0
13376,1
13377,0
13378,1
13379,0
13380,0
13381,0
13382,0
13383,0
13384,0
13385,1
13386,0
13387,0
13388,0
13389,0
13390,0
13391,0
13392,0
13393,0
13394,0
13395,0
13396,1
13397,0
13398,0
13399,1
13400,1
13401,0
13402,1
13403,1
13404,0
13405,1
13406,0
13407,1
13408,1
13409,0
13410,0
13411,1
13412,1
13413,0
13414,0
13415,0
13416,0
13417,0
13418,1
13419,1
13420,0
13421,1
13422,0
13423,1
13424,1
13425,1
13426,1
13427,0
13428,0
13429,0
13430,0
13431,0
13432,0
13433,1
13434,1
13435,1
13436,0
13437,0
13438,1
13439,0
13440,1
13441,0
13442,0
13443,0
13444,0
13445,0
13446,0
13447,1
13448,1
13449,0
13450,0
13451,0
13452,0
13453,1
13454,0
13455,0
13456,1
13457,0
13458,1
13459,0
13460,0
13461,0
13462,0
13463,1
13464,1
13465,0
13466,1
13467,0
13468,0
13469,1
13470,1
13471,1
13472,0
13473,0
13474,0
13475,0
13476,0
13477,1
13478,1
13479,1
13480,0
13481,1
13482,0
13483,0
13484,0
13485,0
13486,1
13487,0
13488,0
13489,0
13490,0
13491,1
13492,1
13493,1
13494,1
13495,0
13496,1
13497,0
13498,1
13499,0
13500,0
13501,0
13502,1
13503,0
13504,0
13505,0
13506,1
13507,0
13508,1
13509,0
13510,0
13511,0
13512,1
13513,1
13514,0
13515,0
13516,0
13517,1
13518,0
13519,0
13520,0
13521,0
13522,0
13523,0
13524,0
13525,0
13526,0
13527,1
13528,1
13529,1
13530,0
13531,0
13532,0
13533,0
13534,0
13535,0
13536,0
13537,0
13538,0
13539,0
13540,0
13541,1
13542,1
13543,0
13544,0
13545,1
13546,0
13547,0
13548,1
13549,0
13550,1
13551,0
13552,0
13553,0
13554,0
13555,0
13556,0
13557,0
13558,0
13559,0
13560,0
13561,0
13562,0
13563,1
13564,0
13565,0
13566,1
13567,0
13568,0
13569,0
13570,0
13571,1
13572,0
13573,1
13574,0
13575,0
13576,0
13577,0
13578,0
13579,1
13580,0
13581,0
13582,0
13583,0
13584,0
13585,0
13586,0
13587,0
13588,0
13589,0
13590,0
13591,1
13592,0
13593,1
13594,0
13595,0
13596,0
13597,1
13598,1
13599,1
13600,0
13601,0
13602,0
13603,0
13604,1
13605,0
13606,0
13607,0
13608,0
13609,0
13610,0
13611,0
13612,0
13613,0
13614,0
13615,0
13616,0
13617,0
13618,0
13619,0
13620,1
13621,1
13622,0
13623,1
13624,0
13625,0
13626,0
13627,0
13628,0
13629,0
13630,0
13631,0
13632,1
13633,1
13634,0
13635,1
13636,0
13637,0
13638,1
13639,0
13640,0
13641,0
13642,0
13643,0
13644,1
13645,0
13646,0
13647,0
13648,0
13649,0
13650,0
13651,0
13652,0
13653,1
13654,0
13655,0
13656,0
13657,0
13658,0
13659,0
13660,0
13661,1
13662,1
13663,0
13664,1
13665,0
13666,0
13667,0
13668,0
13669,0
13670,0
13671,0
13672,1
13673,0
13674,0
13675,1
13676,0
13677,0
13678,0
13679,0
13680,0
13681,0
13682,0
13683,0
13684,0
13685,0
13686,0
13687,0
13688,1
13689,0
13690,0
13691,0
13692,0
13693,0
13694,0
13695,0
13696,0
13697,1
13698,0
13699,0
13700,1
13701,0
13702,0
13703,0
13704,0
13705,0
13706,0
13707,0
13708,1
13709,0
13710,1
13711,0
13712,1
13713,1
13714,0
13715,1
13716,0
13717,1
13718,0
13719,1
13720,0
13721,0
13722,1
13723,0
13724,0
13725,1
13726,0
13727,0
13728,1
13729,0
13730,0
13731,0
13732,0
13733,0
13734,1
13735,1
13736,0
13737,0
13738,0
13739,0
13740,1
13741,1
13742,0
13743,1
13744,0
13745,0
13746,0
13747,0
13748,0
13749,0
13750,0
13751,0
13752,0
13753,0
13754,0
13755,0
13756,0
13757,0
13758,1
13759,1
13760,0
13761,0
13762,1
13763,0
13764,0
13765,0
13766,0
13767,0
13768,0
13769,0
13770,1
13771,0
13772,0
13773,0
13774,0
13775,0
13776,0
13777,0
13778,0
13779,0
13780,0
13781,0
13782,0
13783,0
13784,0
13785,0
13786,0
13787,1
13788,0
13789,0
13790,0
13791,1
13792,0
13793,1
13794,0
13795,0
13796,0
13797,0
13798,1
13799,0
13800,1
13801,0
13802,1
13803,0
13804,0
13805,0
13806,0
13807,0
13808,0
13809,0
13810,0
13811,0
13812,0
13813,0
13814,1
13815,0
13816,0
13817,0
13818,0
13819,0
13820,0
13821,0
13822,0
13823,0
13824,0
13825,0
13826,0
13827,0
13828,0
13829,0
13830,0
13831,0
13832,0
13833,0
13834,0
13835,0
13836,1
13837,0
13838,0
13839,0
13840,0
13841,0
13842,1
13843,0
13844,1
13845,0
13846,1
13847,0
13848,0
13849,0
13850,1
13851,1
13852,0
13853,1
13854,0
13855,1
13856,0
13857,0
13858,0
13859,0
13860,1
13861,1
13862,0
13863,0
13864,0
13865,0
13866,0
13867,1
13868,0
13869,1
13870,0
13871,0
13872,0
13873,0
13874,0
13875,0
13876,0
13877,0
13878,0
13879,0
13880,1
13881,1
13882,0
13883,0
13884,1
13885,0
13886,0
13887,0
13888,0
13889,0
13890,0
13891,0
13892,0
13893,1
13894,0
13895,0
13896,0
13897,0
13898,0
13899,0
13900,1
13901,0
13902,0
13903,0
13904,0
13905,0
13906,0
13907,1
13908,0
13909,1
13910,1
13911,1
13912,0
13913,0
13914,0
13915,0
13916,1
13917,0
13918,0
13919,0
13920,0
13921,0
13922,0
13923,0
13924,1
13925,0
13926,0
13927,0
13928,1
13929,0
13930,0
13931,1
13932,0
13933,0
13934,1
13935,0
13936,0
13937,0
13938,0
13939,0
13940,1
13941,0
13942,1
13943,0
13944,0
13945,1
13946,0
13947,0
13948,1
13949,1
13950,1
13951,0
13952,0
13953,1
13954,1
13955,0
13956,1
13957,0
13958,0
13959,0
13960,1
13961,0
13962,0
13963,0
13964,1
13965,0
13966,1
13967,1
13968,0
13969,0
13970,0
13971,0
13972,0
13973,0
13974,1
13975,0
13976,1
13977,0
13978,1
13979,0
13980,1
13981,0
13982,0
13983,0
13984,1
13985,0
13986,0
13987,0
13988,1
13989,0
13990,1
13991,0
13992,0
13993,1
13994,0
13995,0
13996,0
13997,0
13998,0
13999,0
14000,0
14001,0
14002,0
14003,0
14004,0
14005,0
14006,0
14007,0
14008,0
14009,0
14010,0
14011,0
14012,0
14013,1
14014,0
14015,1
14016,0
14017,0
14018,0
14019,0
14020,0
14021,0
14022,0
14023,0
14024,0
14025,0
14026,0
14027,0
14028,0
14029,0
14030,1
14031,0
14032,1
14033,0
14034,1
14035,0
14036,0
14037,1
14038,0
14039,0
14040,0
14041,1
14042,0
14043,1
14044,1
14045,0
14046,0
14047,0
14048,0
14049,0
14050,0
14051,0
14052,1
14053,1
14054,0
14055,0
14056,0
14057,0
14058,0
14059,0
14060,0
14061,0
14062,0
14063,1
14064,0
14065,0
14066,0
14067,0
14068,0
14069,0
14070,1
14071,0
14072,0
14073,0
14074,0
14075,0
14076,0
14077,1
14078,1
14079,0
14080,0
14081,0
14082,0
14083,1
14084,0
14085,0
14086,1
14087,0
14088,0
14089,0
14090,0
14091,0
14092,0
14093,1
14094,1
14095,0
14096,1
14097,0
14098,1
14099,0
14100,1
14101,0
14102,1
14103,0
14104,0
14105,0
14106,0
14107,0
14108,0
14109,0
14110,0
14111,0
14112,0
14113,0
14114,0
14115,0
14116,1
14117,0
14118,1
14119,0
14120,0
14121,1
14122,0
14123,0
14124,0
14125,1
14126,0
14127,1
14128,1
14129,0
14130,0
14131,0
14132,1
14133,0
14134,0
14135,0
14136,0
14137,0
14138,0
14139,1
14140,0
14141,0
14142,0
14143,1
14144,1
14145,1
14146,0
14147,1
14148,1
14149,0
14150,0
14151,1
14152,1
14153,0
14154,0
14155,0
14156,0
14157,1
14158,0
14159,0
14160,0
14161,1
14162,0
14163,0
14164,0
14165,0
14166,0
14167,0
14168,0
14169,0
14170,0
14171,0
14172,0
14173,0
14174,0
14175,0
14176,1
14177,0
14178,0
14179,0
14180,0
14181,1
14182,0
14183,0
14184,0
14185,1
14186,0
14187,1
14188,0
14189,0
14190,1
14191,0
14192,1
14193,1
14194,1
14195,0
14196,0
14197,0
14198,0
14199,1
14200,0
14201,0
14202,0
14203,0
14204,0
14205,1
